"","date","county","state","jail_population","resident_population","cases","deaths","jail_incarceration_rate_per_100k","urbanicity"
"16545",2020-04-17,"Linn","Iowa",229,226706,304,22,101,"small/mid"
"16546",2020-04-17,"Linn","Oregon",118,129749,57,6,90.9,"small/mid"
"16547",2020-04-17,"Livingston","Missouri",17,15227,2,0,111.6,"rural"
"16548",2020-04-17,"Logan","Kentucky",120,27102,8,0,442.8,"rural"
"16549",2020-04-17,"Lonoke","Arkansas",233,73309,30,0,317.8,"small/mid"
"16550",2020-04-17,"Los Angeles","California",12378,10039107,11391,495,123.3,"urban"
"16551",2020-04-17,"Loudon","Tennessee",81,54068,21,0,149.8,"small/mid"
"16552",2020-04-17,"Lubbock","Texas",1137,310569,407,28,366.1,"small/mid"
"16553",2020-04-17,"Lumpkin","Georgia",78,33610,22,0,232.1,"rural"
"16554",2020-04-17,"Lycoming","Pennsylvania",206,113299,32,0,181.8,"small/mid"
"16555",2020-04-17,"Lyon","Iowa",10,11755,5,0,85.1,"rural"
"16556",2020-04-17,"Lyon","Minnesota",24,25474,6,0,94.2,"rural"
"16557",2020-04-17,"Macon","Illinois",235,104009,47,6,225.9,"small/mid"
"16558",2020-04-17,"Macon","Tennessee",241,24602,31,3,979.6,"suburban"
"16559",2020-04-17,"Madison","Arkansas",0,16576,1,0,0,"small/mid"
"16560",2020-04-17,"Manitowoc","Wisconsin",177,78981,5,0,224.1,"rural"
"16561",2020-04-17,"Marin","California",152,258826,187,10,58.7,"suburban"
"16562",2020-04-17,"Marion","Alabama",104,29709,62,5,350.1,"rural"
"16563",2020-04-17,"Marion","Arkansas",27,16694,1,0,161.7,"rural"
"16564",2020-04-17,"Marion","Indiana",1284,964582,3518,182,133.1,"urban"
"16565",2020-04-17,"Marion","Kansas",4,11884,5,0,33.7,"rural"
"16566",2020-04-17,"Marion","Mississippi",280,24573,38,0,1139.5,"rural"
"16567",2020-04-17,"Marion","Oregon",303,347818,317,12,87.1,"small/mid"
"16568",2020-04-17,"Marion","South Carolina",60,30657,14,1,195.7,"rural"
"16569",2020-04-17,"Marshall","Iowa",79,39369,75,0,200.7,"rural"
"16570",2020-04-17,"Marshall","Tennessee",105,34375,13,1,305.5,"rural"
"16571",2020-04-17,"Martin","Florida",429,161000,147,4,266.5,"small/mid"
"16572",2020-04-17,"Martin","Minnesota",8,19683,39,4,40.6,"rural"
"16573",2020-04-17,"Mason","Washington",74,66768,22,0,110.8,"rural"
"16574",2020-04-17,"Mayes","Oklahoma",53,41100,19,3,129,"rural"
"16575",2020-04-17,"McClain","Oklahoma",62,40474,21,0,153.2,"suburban"
"16576",2020-04-17,"McCracken","Kentucky",389,65418,27,2,594.6,"rural"
"16577",2020-04-17,"McDonald","Missouri",17,22837,4,0,74.4,"small/mid"
"16578",2020-04-17,"McDuffie","Georgia",86,21312,35,2,403.5,"small/mid"
"16579",2020-04-17,"McHenry","Illinois",208,307774,306,13,67.6,"suburban"
"16580",2020-04-17,"McLeod","Minnesota",7,35893,2,0,19.5,"rural"
"16581",2020-04-17,"McPherson","Kansas",25,28542,15,0,87.6,"rural"
"16582",2020-04-17,"Mecklenburg","North Carolina",1393,1110356,1136,21,125.5,"urban"
"16583",2020-04-17,"Merced","California",661,277680,85,3,238,"small/mid"
"16584",2020-04-17,"Mercer","Pennsylvania",194,109424,56,1,177.3,"small/mid"
"16585",2020-04-17,"Mesa","Colorado",336,154210,34,0,217.9,"small/mid"
"16586",2020-04-17,"Middlesex","Virginia",143,10582,3,0,1351.4,"rural"
"16587",2020-04-17,"Midland","Michigan",73,83156,42,1,87.8,"small/mid"
"16588",2020-04-17,"Midland","Texas",337,176832,42,3,190.6,"small/mid"
"16589",2020-04-17,"Milam","Texas",125,24823,9,0,503.6,"rural"
"16590",2020-04-17,"Mille Lacs","Minnesota",34,26277,1,0,129.4,"suburban"
"16591",2020-04-17,"Milwaukee","Wisconsin",1452,945726,2013,120,153.5,"urban"
"16592",2020-04-17,"Minnehaha","South Dakota",329,193134,1157,3,170.3,"small/mid"
"16593",2020-04-17,"Missoula","Montana",249,119600,34,1,208.2,"small/mid"
"16594",2020-04-17,"Mobile","Alabama",1086,413210,627,25,262.8,"small/mid"
"16595",2020-04-17,"Mohave","Arizona",322,212181,51,2,151.8,"small/mid"
"16596",2020-04-17,"Monroe","Arkansas",5,6701,2,0,74.6,"rural"
"16597",2020-04-17,"Monroe","Florida",407,74228,68,3,548.3,"rural"
"16598",2020-04-17,"Monroe","Georgia",90,27578,15,1,326.3,"small/mid"
"16599",2020-04-17,"Monterey","California",627,434061,119,3,144.4,"small/mid"
"16600",2020-04-17,"Montgomery","Indiana",105,38338,25,0,273.9,"rural"
"16601",2020-04-17,"Montgomery","Texas",597,607391,370,7,98.3,"suburban"
"16602",2020-04-17,"Moore","North Carolina",126,100880,67,0,124.9,"rural"
"16603",2020-04-17,"Morgan","Alabama",533,119679,47,0,445.4,"small/mid"
"16604",2020-04-17,"Morgan","Missouri",63,20627,2,0,305.4,"rural"
"16605",2020-04-17,"Morrow","Ohio",89,35328,16,0,251.9,"suburban"
"16606",2020-04-17,"Moultrie","Illinois",19,14501,2,0,131,"rural"
"16607",2020-04-17,"Mower","Minnesota",40,40062,25,0,99.8,"rural"
"16608",2020-04-17,"Muhlenberg","Kentucky",212,30622,60,2,692.3,"rural"
"16609",2020-04-17,"Multnomah","Oregon",744,812855,467,28,91.5,"urban"
"16610",2020-04-17,"Napa","California",179,137744,45,2,130,"small/mid"
"16611",2020-04-17,"Navajo","Arizona",246,110924,435,11,221.8,"rural"
"16612",2020-04-17,"Nelson","Kentucky",73,46233,14,0,157.9,"rural"
"16613",2020-04-17,"Nevada","Arkansas",35,8252,1,0,424.1,"rural"
"16614",2020-04-17,"Nevada","California",156,99755,36,1,156.4,"rural"
"16615",2020-04-17,"New Hanover","North Carolina",327,234473,60,1,139.5,"small/mid"
"16616",2020-04-17,"Newberry","South Carolina",512,38440,23,1,1331.9,"rural"
"16617",2020-04-17,"Nez Perce","Idaho",90,40408,22,11,222.7,"small/mid"
"16618",2020-04-17,"Niagara","New York",251,209281,227,8,119.9,"suburban"
"16619",2020-04-17,"Nicollet","Minnesota",7,34274,7,2,20.4,"small/mid"
"16620",2020-04-17,"Niobrara","Wyoming",2,2356,2,0,84.9,"rural"
"16621",2020-04-17,"Nobles","Minnesota",28,21629,12,0,129.5,"rural"
"16622",2020-04-17,"Nodaway","Missouri",10,22092,3,0,45.3,"rural"
"16623",2020-04-17,"Norfolk city","Virginia",751,242742,108,1,309.4,"urban"
"16624",2020-04-17,"O'Brien","Iowa",22,13753,3,0,160,"rural"
"16625",2020-04-17,"Oakland","Michigan",832,1257584,5901,442,66.2,"suburban"
"16626",2020-04-17,"Ocean","New Jersey",188,607186,4424,201,31,"suburban"
"16627",2020-04-17,"Oconee","Georgia",14,40280,48,0,34.8,"small/mid"
"16628",2020-04-17,"Oconee","South Carolina",124,79546,14,0,155.9,"rural"
"16629",2020-04-17,"Okaloosa","Florida",521,210738,123,1,247.2,"small/mid"
"16630",2020-04-17,"Okanogan","Washington",70,42243,14,0,165.7,"rural"
"16631",2020-04-17,"Okmulgee","Oklahoma",159,38465,15,0,413.4,"small/mid"
"16632",2020-04-17,"Oldham","Kentucky",244,66799,23,0,365.3,"suburban"
"16633",2020-04-17,"Oneida","New York",236,228671,261,4,103.2,"small/mid"
"16634",2020-04-17,"Onondaga","New York",330,460528,483,15,71.7,"small/mid"
"16635",2020-04-17,"Orange","California",3253,3175692,1501,28,102.4,"urban"
"16636",2020-04-17,"Orange","North Carolina",47,148476,175,3,31.7,"small/mid"
"16637",2020-04-17,"Osage","Oklahoma",47,46963,61,8,100.1,"small/mid"
"16638",2020-04-17,"Osceola","Florida",687,375751,392,5,182.8,"suburban"
"16639",2020-04-17,"Ouachita","Arkansas",111,23382,5,0,474.7,"rural"
"16640",2020-04-17,"Owyhee","Idaho",19,11823,4,0,160.7,"small/mid"
"16641",2020-04-17,"Ozaukee","Wisconsin",188,89221,78,9,210.7,"suburban"
"16642",2020-04-17,"Park","Wyoming",29,29194,1,0,99.3,"rural"
"16643",2020-04-17,"Pawnee","Oklahoma",24,16376,28,2,146.6,"small/mid"
"16644",2020-04-17,"Pender","North Carolina",67,63060,5,0,106.2,"small/mid"
"16645",2020-04-17,"Pennington","South Dakota",453,113775,10,0,398.2,"small/mid"
"16646",2020-04-17,"Penobscot","Maine",187,152148,40,0,122.9,"small/mid"
"16647",2020-04-17,"Perry","Indiana",37,19169,4,0,193,"rural"
"16648",2020-04-17,"Perry","Mississippi",12,11973,21,1,100.2,"small/mid"
"16649",2020-04-17,"Pickaway","Ohio",57,58457,253,4,97.5,"suburban"
"16650",2020-04-17,"Pickens","Alabama",97,19930,32,0,486.7,"small/mid"
"16651",2020-04-17,"Pickens","Georgia",54,32591,16,2,165.7,"suburban"
"16652",2020-04-17,"Pickens","South Carolina",205,126884,36,0,161.6,"small/mid"
"16653",2020-04-17,"Pierce","Washington",679,904980,1092,30,75,"suburban"
"16654",2020-04-17,"Pierce","Wisconsin",22,42754,7,0,51.5,"suburban"
"16655",2020-04-17,"Pike","Alabama",37,33114,29,0,111.7,"rural"
"16656",2020-04-17,"Pipestone","Minnesota",1,9126,1,0,11,"rural"
"16657",2020-04-17,"Pitkin","Colorado",7,17767,51,2,39.4,"rural"
"16658",2020-04-17,"Pitt","North Carolina",253,180742,83,1,140,"small/mid"
"16659",2020-04-17,"Placer","California",509,398329,130,8,127.8,"suburban"
"16660",2020-04-17,"Plymouth","Iowa",20,25177,6,0,79.4,"small/mid"
"16661",2020-04-17,"Poinsett","Arkansas",35,23528,10,0,148.8,"small/mid"
"16662",2020-04-17,"Polk","Georgia",104,42613,29,0,244.1,"rural"
"16663",2020-04-17,"Polk","Iowa",498,490161,277,10,101.6,"small/mid"
"16664",2020-04-17,"Polk","Minnesota",97,31364,2,0,309.3,"small/mid"
"16665",2020-04-17,"Polk","Tennessee",144,16832,5,0,855.5,"small/mid"
"16666",2020-04-17,"Polk","Texas",135,51353,14,0,262.9,"rural"
"16667",2020-04-17,"Pope","Arkansas",130,64072,33,0,202.9,"rural"
"16668",2020-04-17,"Porter","Indiana",166,170389,155,2,97.4,"suburban"
"16669",2020-04-17,"Pottawatomie","Oklahoma",102,72592,33,3,140.5,"rural"
"16670",2020-04-17,"Power","Idaho",8,7681,2,0,104.2,"rural"
"16671",2020-04-17,"Pratt","Kansas",8,9164,1,0,87.3,"rural"
"16672",2020-04-17,"Prince George's","Maryland",720,909327,2976,87,79.2,"suburban"
"16673",2020-04-17,"Pueblo","Colorado",394,168424,78,6,233.9,"small/mid"
"16674",2020-04-17,"Pulaski","Indiana",89,12353,1,0,720.5,"rural"
"16675",2020-04-17,"Pulaski","Kentucky",216,64979,34,2,332.4,"rural"
"16676",2020-04-17,"Putnam","Florida",253,74521,52,1,339.5,"rural"
"16677",2020-04-17,"Putnam","Indiana",58,37576,47,4,154.4,"suburban"
"16678",2020-04-17,"Putnam","Tennessee",254,80245,94,2,316.5,"rural"
"16679",2020-04-17,"Rabun","Georgia",44,17137,7,0,256.8,"rural"
"16680",2020-04-17,"Racine","Wisconsin",552,196311,157,8,281.2,"small/mid"
"16681",2020-04-17,"Randall","Texas",342,137713,93,2,248.3,"small/mid"
"16682",2020-04-17,"Randolph","Alabama",47,22722,51,4,206.8,"rural"
"16683",2020-04-17,"Randolph","Illinois",9,31782,48,1,28.3,"rural"
"16684",2020-04-17,"Randolph","North Carolina",176,143667,67,2,122.5,"small/mid"
"16685",2020-04-17,"Ravalli","Montana",25,43806,5,0,57.1,"rural"
"16686",2020-04-17,"Red River","Texas",28,12023,1,0,232.9,"rural"
"16687",2020-04-17,"Redwood","Minnesota",9,15170,1,0,59.3,"rural"
"16688",2020-04-17,"Reno","Kansas",4,61998,14,0,6.5,"rural"
"16689",2020-04-17,"Renville","Minnesota",15,14548,3,0,103.1,"rural"
"16690",2020-04-17,"Richland","Illinois",10,15513,2,0,64.5,"rural"
"16691",2020-04-17,"Richmond","Georgia",906,202518,246,10,447.4,"small/mid"
"16692",2020-04-17,"Richmond","North Carolina",78,44829,17,2,174,"rural"
"16693",2020-04-17,"Richmond","Virginia",381,9023,8,0,4222.5,"rural"
"16694",2020-04-17,"Riverside","California",3445,2470546,2457,69,139.4,"urban"
"16695",2020-04-17,"Roane","Tennessee",207,53382,8,0,387.8,"small/mid"
"16696",2020-04-17,"Roanoke","Virginia",964,94186,20,0,1023.5,"small/mid"
"16697",2020-04-17,"Roanoke city","Virginia",364,99143,24,0,367.1,"small/mid"
"16698",2020-04-17,"Robertson","Tennessee",435,71813,105,0,605.7,"suburban"
"16699",2020-04-17,"Robertson","Texas",32,17074,2,0,187.4,"small/mid"
"16700",2020-04-17,"Rockbridge","Virginia",91,22573,5,0,403.1,"rural"
"16701",2020-04-17,"Rockcastle","Kentucky",68,16695,11,0,407.3,"rural"
"16702",2020-04-17,"Rockwall","Texas",186,104915,32,0,177.3,"suburban"
"16703",2020-04-17,"Rogers","Oklahoma",199,92459,34,2,215.2,"small/mid"
"16704",2020-04-17,"Roseau","Minnesota",7,15165,1,0,46.2,"rural"
"16705",2020-04-17,"Rowan","Kentucky",237,24460,2,0,968.9,"rural"
"16706",2020-04-17,"Rowan","North Carolina",227,142088,220,10,159.8,"suburban"
"16707",2020-04-17,"Rusk","Texas",20,54406,25,1,36.8,"small/mid"
"16708",2020-04-17,"Russell","Kentucky",85,17923,11,2,474.3,"rural"
"16709",2020-04-17,"Saginaw","Michigan",271,190539,369,24,142.2,"small/mid"
"16710",2020-04-17,"Salem","New Jersey",205,62385,102,4,328.6,"suburban"
"16711",2020-04-17,"Saline","Arkansas",159,122437,37,1,129.9,"small/mid"
"16712",2020-04-17,"Saline","Kansas",260,54224,15,2,479.5,"rural"
"16713",2020-04-17,"Saline","Missouri",40,22761,51,0,175.7,"rural"
"16714",2020-04-17,"Salt Lake","Utah",1438,1160437,1456,12,123.9,"urban"
"16715",2020-04-17,"Sampson","North Carolina",166,63531,18,0,261.3,"rural"
"16716",2020-04-17,"San Juan","New Mexico",282,123958,243,14,227.5,"small/mid"
"16717",2020-04-17,"San Miguel","New Mexico",53,27277,2,0,194.3,"rural"
"16718",2020-04-17,"Sandusky","Ohio",44,58518,16,2,75.2,"rural"
"16719",2020-04-17,"Santa Clara","California",2354,1927852,1870,74,122.1,"urban"
"16720",2020-04-17,"Santa Rosa","Florida",509,184313,130,6,276.2,"small/mid"
"16721",2020-04-17,"Sarasota","Florida",781,433742,274,22,180.1,"small/mid"
"16722",2020-04-17,"Sarpy","Nebraska",111,187196,48,0,59.3,"small/mid"
"16723",2020-04-17,"Scott","Indiana",106,23873,20,2,444,"suburban"
"16724",2020-04-17,"Scott","Iowa",247,172943,155,3,142.8,"small/mid"
"16725",2020-04-17,"Scott","Kentucky",68,57004,27,0,119.3,"small/mid"
"16726",2020-04-17,"Scott","Minnesota",53,149013,23,1,35.6,"suburban"
"16727",2020-04-17,"Searcy","Arkansas",13,7881,6,0,165,"rural"
"16728",2020-04-17,"Shasta","California",376,180080,26,3,208.8,"small/mid"
"16729",2020-04-17,"Sheboygan","Wisconsin",306,115340,38,2,265.3,"small/mid"
"16730",2020-04-17,"Shelby","Indiana",129,44729,97,4,288.4,"suburban"
"16731",2020-04-17,"Shelby","Kentucky",165,49024,22,2,336.6,"suburban"
"16732",2020-04-17,"Shelby","Texas",37,25274,53,0,146.4,"rural"
"16733",2020-04-17,"Sherburne","Minnesota",257,97238,12,0,264.3,"suburban"
"16734",2020-04-17,"Sherman","Kansas",15,5917,1,0,253.5,"rural"
"16735",2020-04-17,"Sibley","Minnesota",5,14865,1,0,33.6,"suburban"
"16736",2020-04-17,"Siskiyou","California",55,43539,5,0,126.3,"rural"
"16737",2020-04-17,"Skagit","Washington",132,129205,226,6,102.2,"small/mid"
"16738",2020-04-17,"Skamania","Washington",9,12083,3,0,74.5,"suburban"
"16739",2020-04-17,"Snohomish","Washington",306,822083,2055,87,37.2,"suburban"
"16740",2020-04-17,"Socorro","New Mexico",47,16637,20,1,282.5,"rural"
"16741",2020-04-17,"Spalding","Georgia",240,66703,124,7,359.8,"suburban"
"16742",2020-04-17,"Spartanburg","South Carolina",566,319785,204,5,177,"small/mid"
"16743",2020-04-17,"St. Clair","Alabama",194,89512,52,0,216.7,"suburban"
"16744",2020-04-17,"St. Francis","Arkansas",23,24994,63,0,92,"rural"
"16745",2020-04-17,"St. Johns","Florida",378,264672,186,4,142.8,"suburban"
"16746",2020-04-17,"St. Joseph","Indiana",434,271826,358,7,159.7,"small/mid"
"16747",2020-04-17,"St. Louis","Minnesota",104,199070,45,7,52.2,"small/mid"
"16748",2020-04-17,"St. Lucie","Florida",1193,328297,191,11,363.4,"small/mid"
"16749",2020-04-17,"Stanislaus","California",1129,550660,206,4,205,"small/mid"
"16750",2020-04-17,"Stanly","North Carolina",114,62806,20,1,181.5,"rural"
"16751",2020-04-17,"Stark","North Dakota",37,31489,39,2,117.5,"rural"
"16752",2020-04-17,"Starke","Indiana",93,22995,10,1,404.4,"rural"
"16753",2020-04-17,"Staunton city","Virginia",762,24932,4,0,3056.3,"small/mid"
"16754",2020-04-17,"Steele","Minnesota",44,36649,9,0,120.1,"rural"
"16755",2020-04-17,"Stephenson","Illinois",34,44498,10,0,76.4,"rural"
"16756",2020-04-17,"Stone","Arkansas",31,12506,7,0,247.9,"rural"
"16757",2020-04-17,"Stone","Missouri",44,31952,3,0,137.7,"rural"
"16758",2020-04-17,"Story","Iowa",32,97117,17,0,32.9,"small/mid"
"16759",2020-04-17,"Stutsman","North Dakota",36,20704,1,0,173.9,"rural"
"16760",2020-04-17,"Suffolk city","Virginia",740,92108,70,0,803.4,"suburban"
"16761",2020-04-17,"Sumner","Kansas",78,22836,3,1,341.6,"small/mid"
"16762",2020-04-17,"Sumter","Florida",369,132420,120,11,278.7,"small/mid"
"16763",2020-04-17,"Sumter","Georgia",108,29524,306,14,365.8,"rural"
"16764",2020-04-17,"Sumter","South Carolina",266,106721,176,6,249.2,"small/mid"
"16765",2020-04-17,"Sunflower","Mississippi",39,25110,45,2,155.3,"rural"
"16766",2020-04-17,"Sussex","New Jersey",31,140488,591,54,22.1,"suburban"
"16767",2020-04-17,"Suwannee","Florida",136,44417,87,5,306.2,"rural"
"16768",2020-04-17,"Swift","Minnesota",1,9266,1,0,10.8,"rural"
"16769",2020-04-17,"Talladega","Alabama",229,79978,42,1,286.3,"rural"
"16770",2020-04-17,"Taney","Missouri",103,55928,8,1,184.2,"rural"
"16771",2020-04-17,"Tarrant","Texas",3354,2102515,1175,35,159.5,"urban"
"16772",2020-04-17,"Tattnall","Georgia",39,25286,5,0,154.2,"rural"
"16773",2020-04-17,"Taylor","Florida",75,21569,1,0,347.7,"rural"
"16774",2020-04-17,"Taylor","Kentucky",158,25769,4,0,613.1,"rural"
"16775",2020-04-17,"Tehama","California",181,65084,1,0,278.1,"rural"
"16776",2020-04-17,"Terry","Texas",71,12337,10,0,575.5,"rural"
"16777",2020-04-17,"Thurston","Washington",10,290536,89,1,3.4,"small/mid"
"16778",2020-04-17,"Tillamook","Oregon",30,27036,6,0,111,"rural"
"16779",2020-04-17,"Tippecanoe","Indiana",376,195732,53,2,192.1,"small/mid"
"16780",2020-04-17,"Titus","Texas",86,32750,8,0,262.6,"rural"
"16781",2020-04-17,"Todd","Kentucky",122,12294,10,0,992.4,"rural"
"16782",2020-04-17,"Todd","Minnesota",12,24664,2,0,48.7,"rural"
"16783",2020-04-17,"Tom Green","Texas",325,119200,41,1,272.7,"small/mid"
"16784",2020-04-17,"Tooele","Utah",184,72259,38,0,254.6,"suburban"
"16785",2020-04-17,"Transylvania","North Carolina",46,34385,6,0,133.8,"rural"
"16786",2020-04-17,"Travis","Texas",1678,1273954,1074,21,131.7,"urban"
"16787",2020-04-17,"Trempealeau","Wisconsin",24,29649,1,0,80.9,"rural"
"16788",2020-04-17,"Tulare","California",1089,466195,382,17,233.6,"small/mid"
"16789",2020-04-17,"Tunica","Mississippi",24,9632,28,1,249.2,"suburban"
"16790",2020-04-17,"Turner","Georgia",39,7985,51,2,488.4,"rural"
"16791",2020-04-17,"Tuscarawas","Ohio",59,91987,31,0,64.1,"rural"
"16792",2020-04-17,"Twin Falls","Idaho",241,86878,98,9,277.4,"rural"
"16793",2020-04-17,"Umatilla","Oregon",156,77950,23,0,200.1,"rural"
"16794",2020-04-17,"Union","Arkansas",137,38682,20,0,354.2,"rural"
"16795",2020-04-17,"Union","Georgia",28,24511,10,1,114.2,"rural"
"16796",2020-04-17,"Union","Kentucky",55,14381,6,0,382.4,"rural"
"16797",2020-04-17,"Union","Oregon",16,26835,4,0,59.6,"rural"
"16798",2020-04-17,"Union","South Carolina",69,27316,23,0,252.6,"small/mid"
"16799",2020-04-17,"Upshur","Texas",139,41753,9,0,332.9,"small/mid"
"16800",2020-04-17,"Upson","Georgia",54,26320,164,8,205.2,"rural"
"16801",2020-04-17,"Van Buren","Arkansas",39,16545,26,2,235.7,"rural"
"16802",2020-04-17,"Van Buren","Michigan",71,75677,28,2,93.8,"small/mid"
"16803",2020-04-17,"Van Zandt","Texas",131,56590,11,1,231.5,"rural"
"16804",2020-04-17,"Vigo","Indiana",256,107038,48,3,239.2,"small/mid"
"16805",2020-04-17,"Virginia Beach city","Virginia",1234,449974,265,5,274.2,"urban"
"16806",2020-04-17,"Wabash","Illinois",3,11520,1,0,26,"rural"
"16807",2020-04-17,"Wabasha","Minnesota",5,21627,8,0,23.1,"small/mid"
"16808",2020-04-17,"Wabaunsee","Kansas",6,6931,1,0,86.6,"small/mid"
"16809",2020-04-17,"Wagoner","Oklahoma",76,81289,107,7,93.5,"small/mid"
"16810",2020-04-17,"Wake","North Carolina",1075,1111761,566,3,96.7,"urban"
"16811",2020-04-17,"Walla Walla","Washington",50,60760,28,0,82.3,"small/mid"
"16812",2020-04-17,"Walton","Georgia",366,94593,58,3,386.9,"suburban"
"16813",2020-04-17,"Ware","Georgia",310,35734,77,5,867.5,"rural"
"16814",2020-04-17,"Warren","Kentucky",534,132896,82,0,401.8,"small/mid"
"16815",2020-04-17,"Warren","Virginia",368,40164,22,0,916.2,"suburban"
"16816",2020-04-17,"Wasco","Oregon",54,26682,10,0,202.4,"rural"
"16817",2020-04-17,"Waseca","Minnesota",3,18612,3,0,16.1,"rural"
"16818",2020-04-17,"Washington","Alabama",34,16326,14,1,208.3,"rural"
"16819",2020-04-17,"Washington","Arkansas",376,239187,45,0,157.2,"small/mid"
"16820",2020-04-17,"Washington","Georgia",69,20374,24,1,338.7,"rural"
"16821",2020-04-17,"Washington","Idaho",30,10194,1,0,294.3,"rural"
"16822",2020-04-17,"Washington","Indiana",124,28036,27,0,442.3,"suburban"
"16823",2020-04-17,"Washington","Oregon",489,601592,383,7,81.3,"suburban"
"16824",2020-04-17,"Washington","Utah",335,177556,41,0,188.7,"small/mid"
"16825",2020-04-17,"Washington","Virginia",1753,53740,28,0,3262,"small/mid"
"16826",2020-04-17,"Wayne","Kentucky",148,20333,6,0,727.9,"rural"
"16827",2020-04-17,"Wayne","Michigan",928,1749343,13233,1044,53,"urban"
"16828",2020-04-17,"Wayne","Tennessee",117,16673,2,0,701.7,"rural"
"16829",2020-04-17,"Webster","Kentucky",238,12942,12,0,1839,"rural"
"16830",2020-04-17,"Westchester","New York",366,967506,22476,738,37.8,"suburban"
"16831",2020-04-17,"Wharton","Texas",86,41556,34,0,206.9,"rural"
"16832",2020-04-17,"Whatcom","Washington",151,229247,271,25,65.9,"small/mid"
"16833",2020-04-17,"White","Arkansas",130,78753,29,0,165.1,"rural"
"16834",2020-04-17,"Whitfield","Georgia",343,104628,41,3,327.8,"small/mid"
"16835",2020-04-17,"Whitley","Indiana",79,33964,14,1,232.6,"small/mid"
"16836",2020-04-17,"Whitley","Kentucky",228,36264,8,0,628.7,"rural"
"16837",2020-04-17,"Whitman","Washington",18,50104,14,0,35.9,"rural"
"16838",2020-04-17,"Wilkin","Minnesota",2,6207,7,2,32.2,"rural"
"16839",2020-04-17,"Will","Illinois",565,690743,1566,92,81.8,"suburban"
"16840",2020-04-17,"Willacy","Texas",49,21358,7,1,229.4,"rural"
"16841",2020-04-17,"Williams","North Dakota",82,37589,9,0,218.1,"rural"
"16842",2020-04-17,"Williams","Ohio",526,36692,6,1,1433.6,"rural"
"16843",2020-04-17,"Williamsburg city","Virginia",334,14954,19,1,2233.5,"suburban"
